code,name,listed_date
9944,新麗,2002/08/26
9945,潤泰新,1992/04/30
9946,三發地產,2013/09/17
9955,佳龍,2008/01/21
9958,世紀鋼,2008/03/12
上市認購(售)權證,,上市認購(售)權證
030007,東鋼第一14購01,2021/04/07
03001P,健策中信17售01,2021/11/08
03002P,光罩元富18售02,2021/11/08
030030,立積統一13購01,2021/04/07
030039,長興元大12購01,2021/04/07
03003P,長榮元富16售02,2021/11/08
030046,興富發元大12購01,2021/04/07
03004P,萬海元大15售05,2021/11/08
030056,台勝科元大12購01,2021/04/07
03005P,欣興元大15售14,2021/11/08
03005X,元展05,2014/07/31
03006P,欣興元大17售03,2021/11/08
03006X,元展06,2014/07/31
03007P,南電元大15售06,2021/11/08
03007X,元展07,2014/07/31
03008P,順德凱基15售01,2021/11/08
03009P,矽格凱基15售04,2021/11/08
03010P,長榮群益15售07,2021/11/08
03010X,元展10,2014/07/31
030119,恆大凱基12購01,2021/04/07
03011P,萬海群益16售02,2021/11/08
030121,正隆凱基12購01,2021/04/07
030122,南帝凱基14購01,2021/04/07
030123,台揚凱基12購01,2021/04/07
030129,聯發科凱基14購01,2021/04/07
03012P,順德國票16售02,2021/11/08
03012X,元展12,2014/09/01
030130,聯發科凱基14購02,2021/04/07
030132,益航凱基12購01,2021/04/07
030133,長榮凱基13購01,2021/04/07
030134,長榮凱基14購01,2021/04/07
030139,玉晶光凱基12購01,2021/04/07
03013P,欣興國票16售02,2021/11/08
03013X,元展13,2014/09/01
030141,台勝科凱基14購01,2021/04/07
030142,圓展凱基12購01,2021/04/07
030143,拓凱凱基12購01,2021/04/07
030146,眾達凱基12購01,2021/04/07
030147,界霖凱基12購01,2021/04/07
030149,達運凱基12購01,2021/04/07
03014P,佳凌國票16售01,2021/11/08
03014X,元展14,2014/09/01
030150,安集凱基12購01,2021/04/07
03015P,南電國票16售01,2021/11/08
03015X,元展15,2014/09/01
03016P,群創中信15售01,2021/11/09
03016X,元展16,2014/09/18
030173,國光生國泰12購01,2021/04/08
03017P,美律康和15售01,2021/11/09
03017X,元展17,2014/09/18
030187,上証2X凱基12購01,2021/04/08
030189,滬深2X凱基12購01,2021/04/08
03018P,長榮凱基15售10,2021/11/09
03019P,長榮凱基18售05,2021/11/09
03019X,元展19,2014/09/18
03020P,東森凱基15售03,2021/11/09
03020X,元展20,2014/09/18
03021P,南電凱基15售05,2021/11/09
030224,康普凱基12購01,2021/04/08
03022P,技嘉元富18售03,2021/11/09
03022X,富展01,2014/10/13
030231,威鋒電凱基12購01,2021/04/08
03023P,南電元富15售04,2021/11/09
03023Q,恒指麥證12售03,2021/08/25
03024P,偉詮電群益15售03,2021/11/09
03024Q,恒指麥證12售04,2021/08/25
03025P,一詮群益15售02,2021/11/09
03025Q,恒指麥證16售03,2021/12/29
03026P,聯發科元大15售11,2021/11/09
03026Q,恒指麥證16售04,2021/12/29
03026X,元展23,2014/10/14
03027P,臺股指元大16售03,2021/11/09
03027X,元展24,2014/10/14
03028P,臺股指元大16售04,2021/11/09
03028X,元展25,2014/10/15
03029P,臺股指元大16售05,2021/11/09
03029X,元展26,2014/11/12
030300,威鋒電元富14購01,2021/04/08
03030P,臺股指元大16售06,2021/11/09
03031P,聯詠中信16售01,2021/11/10
030323,聯發科麥證12購02,2021/04/08
03032P,欣興兆豐17售03,2021/11/10
03033P,偉詮電群益15售04,2021/11/10
03033X,元展30,2014/11/12
03034P,中鴻凱基15售02,2021/11/10
03035P,華新科凱基15售01,2021/11/10
03035X,元展32,2014/12/05
03036P,長榮凱基15售13,2021/11/10
03037P,智易元富15售01,2021/11/10
03038P,順德元大15售05,2021/11/10
03038X,元展35,2014/12/05
030394,鴻海元大12購03,2021/04/08
03039P,景碩元大15售04,2021/11/10
03039X,元展36,2014/12/05
030409,聯發科元大12購02,2021/04/08
03040P,長榮國票16售08,2021/11/10
03041P,聯發科中信15售03,2021/11/11
030423,聯詠元大12購01,2021/04/08
03042P,群創群益16售02,2021/11/11
030430,群創元大12購02,2021/04/08
03043P,智邦凱基15售02,2021/11/11
03044P,長榮航凱基15售05,2021/11/11
03045P,臺股指凱基18售04,2021/11/11
03046P,臺股指凱基18售05,2021/11/11
03047P,臺股指凱基18售06,2021/11/11
03047X,元展44,2014/12/11
03048P,愛普國票16售04,2021/11/11
03049P,長榮航元大15售07,2021/11/11
03049X,元展46,2014/12/11
03050P,佳凌元大15售01,2021/11/11
03050X,元展47,2014/12/11
03051P,聯發科台新15售01,2021/11/11
03052P,台灣50中信15售02,2021/11/12
03052X,元展49,2015/01/08
03053P,中鋼中信15售02,2021/11/12
030545,聯詠凱基12購01,2021/04/09
03054P,長榮中信15售04,2021/11/12
03055P,威鋒電中信15售02,2021/11/12
030569,台積電日盛12購01,2021/04/09
03056P,台灣50台新15售01,2021/11/12
03057P,T50正2凱基16售03,2021/11/12
03058P,T50正2凱基1A售01,2021/11/12
03059P,長榮凱基15售15,2021/11/12
030603,廣宇元大12購01,2021/04/09
030606,華邦電元大12購01,2021/04/09
03060P,臺股指凱基16售12,2021/11/12
03060X,元展55,2015/08/21
03061P,臺股指凱基16售13,2021/11/12
03062P,友達元富15售04,2021/11/12
030639,聯發科中信12購01,2021/04/12
03063P,長榮元富16售06,2021/11/12
030647,聯發科日盛12購01,2021/04/12
030648,聯發科日盛14購01,2021/04/12
03064P,萬海元富16售03,2021/11/12
03065F,恒指麥證12購01,2021/08/25
03065P,揚明光元富15售03,2021/11/12
03066F,恒指麥證12購02,2021/08/25
03066P,長榮航康和15售02,2021/11/12
03067F,恒指麥證16購01,2021/12/29
03067P,台積電麥證16售01,2021/11/12
03068F,恒指麥證16購02,2021/12/29
03068P,台積電群益15售13,2021/11/12
03069P,長榮群益15售09,2021/11/12
03070P,南電群益15售05,2021/11/12
03071P,臺股指群益15售24,2021/11/12
03072P,臺股指群益15售25,2021/11/12
03073P,臺股指群益15售26,2021/11/12
03074P,台灣50元大15售02,2021/11/12
03074X,元展69,2016/02/15
03075P,揚明光元大15售04,2021/11/12
03075X,元展70,2016/02/15
03076P,南電元大15售08,2021/11/12
03077P,臺股指元大15售33,2021/11/12
030783,中鴻凱基12購01,2021/04/12
030784,大成鋼凱基12購01,2021/04/12
030787,南帝凱基12購01,2021/04/12
03078P,臺股指元大15售34,2021/11/12
03079P,長榮航國泰17售04,2021/11/15
03080P,台灣50凱基17售01,2021/11/15
03081P,台灣50凱基17售02,2021/11/15
03082P,道瓊指凱基1B售01,2021/11/15
03083P,強茂凱基15售04,2021/11/15
03084P,台灣50麥證17售01,2021/11/15
03085P,長榮元富16售08,2021/11/15
03086P,長榮群益16售12,2021/11/15
03087P,欣興群益15售04,2021/11/15
030887,台積電第一14購02,2021/04/13
030888,群創第一14購01,2021/04/13
03088P,長榮航國票15售05,2021/11/15
03089P,長榮航國票16售04,2021/11/15
030901,大成鋼凱基14購01,2021/04/13
030904,台積電凱基14購01,2021/04/13
030905,台積電凱基14購02,2021/04/13
030906,台積電凱基14購03,2021/04/13
030909,長榮凱基13購02,2021/04/13
03090P,臺股指富邦15售02,2021/11/15
030910,長榮凱基14購02,2021/04/13
03091P,臺股指富邦15售03,2021/11/15
03092P,長榮航中信15售04,2021/11/16
03093P,鴻海群益15售07,2021/11/16
03093X,永豐金元大61展01,2016/07/04
03094P,台積電群益16售04,2021/11/16
03095P,強茂群益16售05,2021/11/16
03096P,陽明群益15售05,2021/11/16
03097P,陽明群益16售01,2021/11/16
03098P,長榮航群益15售07,2021/11/16
03099P,長榮國票16售13,2021/11/16
03100P,威鋒電國票15售03,2021/11/16
03101P,大成鋼凱基15售06,2021/11/16
031026,南亞科凱基14購01,2021/04/14
03102P,陽明凱基16售03,2021/11/16
031038,聯詠凱基12購02,2021/04/14
03103P,欣興凱基15售12,2021/11/16
03104P,長榮航元大15售11,2021/11/16
03105P,長榮元富19售02,2021/11/16
03106P,陽明元富18售05,2021/11/16
031071,群創元大12購03,2021/04/14
03107P,長榮航元富15售01,2021/11/16
03108P,帆宣元富18售03,2021/11/16
031095,台積電群益12購01,2021/04/14
03109P,長榮群益16售13,2021/11/17
03110P,玉晶光群益16售02,2021/11/17
03111P,康舒群益16售03,2021/11/17
03112P,陽明康和15售02,2021/11/17
03113P,台灣50兆豐16售01,2021/11/17
03114P,臺指2X凱基19售01,2021/11/17
03115P,道瓊2X凱基19售01,2021/11/17
03116P,陽明凱基15售04,2021/11/17
03117P,陽明凱基16售04,2021/11/17
03118P,長榮航凱基15售07,2021/11/17
03119P,長榮航凱基15售08,2021/11/17
03120P,陽明元大15售07,2021/11/17
031213,友達凱基12購01,2021/04/15
03121P,陽明元大15售08,2021/11/17
031222,群創凱基12購01,2021/04/15
031225,彩晶凱基12購02,2021/04/15
03122P,陽明元大15售09,2021/11/17
031230,道瓊反群益12購01,2021/04/15
03123P,南電元大15售09,2021/11/17
031248,長榮群益12購01,2021/04/15
03124P,長榮航元富15售02,2021/11/17
031252,大立光群益12購01,2021/04/15
031253,玉晶光群益14購01,2021/04/15
031257,群創群益14購01,2021/04/15
031258,群創群益14購02,2021/04/15
03125P,台灣50中信15售03,2021/11/18
03126P,鴻海中信19售01,2021/11/18
031270,長榮統一12購01,2021/04/15
03127P,鴻海中信19售02,2021/11/18
03128P,台積電中信19售05,2021/11/18
03129P,台積電中信19售06,2021/11/18
03130P,長榮中信16售03,2021/11/18
03131P,陽明群益15售06,2021/11/18
03132P,長榮航統一15售05,2021/11/18
031335,長榮元大12購03,2021/04/15
03133P,臺股指凱基18售08,2021/11/18
03134P,臺股指凱基18售09,2021/11/18
03135P,臺股指凱基18售10,2021/11/18
03136P,聯詠富邦17售02,2021/11/18
03137P,南電富邦16售02,2021/11/18
03138P,長榮元大15售25,2021/11/18
03139P,欣興元大15售21,2021/11/18
03140P,富邦媒元大15售01,2021/11/18
031415,中鋼凱基12購01,2021/04/16
031416,中鋼凱基14購01,2021/04/16
03141P,臺股指元大15售36,2021/11/18
031420,聯電凱基14購01,2021/04/16
03142P,臺股指元大15售37,2021/11/18
03143P,臺股指元大15售38,2021/11/18
03144P,臺股指元大15售39,2021/11/18
03145P,臺股指元大15售40,2021/11/18
03146P,臺股指元大15售41,2021/11/18
03147P,友達中信16售02,2021/11/19
03148P,晶豪科中信15售02,2021/11/19
03149P,聯發科兆豐15售03,2021/11/19
031504,華邦電元大12購02,2021/04/16
031506,宏碁元大12購02,2021/04/16
03150P,臺股指永豐15售01,2021/11/19
03151P,長榮元富18售04,2021/11/19
031520,矽創元大12購01,2021/04/16
03152P,南電元富15售06,2021/11/19
03153P,臺股指凱基15售06,2021/11/19
03154P,臺股指凱基15售07,2021/11/19
031559,台積電第一14購03,2021/04/19
03155P,臺股指凱基15售08,2021/11/19
031560,聯發科第一14購01,2021/04/19
031569,中鋼凱基14購02,2021/04/19
03156P,臺股指凱基15售09,2021/11/19
031571,新光鋼凱基12購01,2021/04/19
031573,台積電凱基14購04,2021/04/19
03157P,臺股指凱基15售10,2021/11/19
031584,長榮凱基14購03,2021/04/19
031585,長榮航凱基12購01,2021/04/19
03158P,富邦媒統一15售02,2021/11/19
03159P,長榮航元大15售15,2021/11/19
031600,台積電富邦14購01,2021/04/19
03160P,健策元大15售06,2021/11/19
03161P,帆宣元大15售04,2021/11/19
031620,中鋼統一12購01,2021/04/19
031629,長榮統一12購02,2021/04/19
03162P,同欣電元大15售05,2021/11/19
03163P,長榮航群益15售09,2021/11/19
031643,中鋼元大12購01,2021/04/19
03164P,臺股指群益15售30,2021/11/19
03165P,臺股指群益15售31,2021/11/19
031666,聯發科元大12購03,2021/04/19
031669,長榮元大12購04,2021/04/19
03166P,臺股指群益15售32,2021/11/19
03167P,臺股指群益15售33,2021/11/19
03168P,臺股指群益15售34,2021/11/19
03169P,臺股指群益15售35,2021/11/19
03170P,臺股指群益15售36,2021/11/19
03171P,臺股指群益15售37,2021/11/19
031721,台積電群益12購02,2021/04/20
03172P,電子類群益15售06,2021/11/19
031730,台聚凱基12購01,2021/04/20
031731,台聚凱基14購01,2021/04/20
031732,亞聚凱基12購01,2021/04/20
031733,亞聚凱基14購01,2021/04/20
031734,聯成凱基12購01,2021/04/20
031735,中石化凱基14購01,2021/04/20
031736,華新凱基12購01,2021/04/20
031739,華榮凱基12購01,2021/04/20
03173P,臺股指法興15售03,2021/11/19
031740,華榮凱基12購02,2021/04/20
031742,新光鋼凱基14購01,2021/04/20
031743,台橡凱基12購01,2021/04/20
031745,台揚凱基14購01,2021/04/20
031746,廣宇凱基12購01,2021/04/20
031748,威盛凱基12購01,2021/04/20
03174P,臺股指法興15售04,2021/11/19
031750,宏達電凱基14購01,2021/04/20
031751,玉晶光凱基14購01,2021/04/20
031756,彩晶凱基14購01,2021/04/20
031757,鈺齊凱基12購01,2021/04/20
031758,百和凱基12購01,2021/04/20
03175P,嘉晶中信15售02,2021/11/22
03176P,欣興中信16售01,2021/11/22
03177P,臺股指中信19售08,2021/11/22
03178P,臺股指中信19售09,2021/11/22
03179P,臺股指中信19售10,2021/11/22
03180P,臺股指中信19售11,2021/11/22
03181P,嘉晶元富18售04,2021/11/22
03182P,天鈺元富15售01,2021/11/22
031832,聯發科富邦14購01,2021/04/20
03183P,滬深2X群益17售02,2021/11/22
03184P,裕民群益16售02,2021/11/22
03185P,新光金群益15售04,2021/11/22
031866,台玻凱基14購01,2021/04/21
031867,中鋼凱基13購01,2021/04/21
031868,東鋼凱基12購01,2021/04/21
031869,東鋼凱基14購01,2021/04/21
03186P,康舒康和15售03,2021/11/22
031873,大成鋼凱基14購02,2021/04/21
03187P,台灣50凱基16售02,2021/11/22
031881,京元電凱基12購01,2021/04/21
031882,宏達電凱基12購01,2021/04/21
031883,宏達電凱基14購02,2021/04/21
031884,長榮凱基13購03,2021/04/21
031885,長榮凱基14購04,2021/04/21
03188P,台灣50凱基16售03,2021/11/22
03189P,金像電凱基15售03,2021/11/22
03190P,聯發科凱基15售09,2021/11/22
03191P,長榮凱基16售07,2021/11/22
03192P,嘉澤凱基15售02,2021/11/22
031937,元石油元大14購01,2021/04/21
031938,SGBR2X元大14購01,2021/04/21
03193P,同欣電凱基15售05,2021/11/22
03194P,南電凱基16售04,2021/11/22
031952,中鋼元大12購02,2021/04/21
03195P,滬深2X元大15售07,2021/11/22
03196P,技嘉元大15售11,2021/11/22
031974,彩晶元大12購02,2021/04/21
03197P,微星元大15售06,2021/11/22
03198P,聯發科元大15售20,2021/11/22
031995,台積電群益12購03,2021/04/21
031999,長榮群益13購01,2021/04/21
03199P,長榮元大15售28,2021/11/22
03200P,長榮航元大15售18,2021/11/22
03201P,嘉晶元大15售06,2021/11/22
03202P,惠特元大15售05,2021/11/22
032032,台航富邦12購01,2021/04/21
03203P,T50正2富邦16售02,2021/11/22
03204P,T50正2富邦18售01,2021/11/22
03205P,台灣50國泰17售01,2021/11/23
03206P,長榮航國泰17售06,2021/11/23
03207P,南電中信17售02,2021/11/23
03208P,臺股指中信19售12,2021/11/23
03209P,T50正2凱基19售01,2021/11/23
03210P,長榮航凱基15售11,2021/11/23
032114,鴻海第一14購01,2021/04/22
032118,台聚凱基12購02,2021/04/22
03211P,群創凱基15售09,2021/11/23
032126,中鋼凱基12購02,2021/04/22
032127,中鋼凱基14購03,2021/04/22
032128,東鋼凱基12購02,2021/04/22
032129,東鋼凱基14購02,2021/04/22
03212P,長榮航台新15售02,2021/11/23
032130,春源凱基12購01,2021/04/22
032131,春源凱基14購01,2021/04/22
032132,中鋼構凱基12購01,2021/04/22
032133,中鋼構凱基14購01,2021/04/22
032134,燁輝凱基12購01,2021/04/22
032135,燁輝凱基14購01,2021/04/22
032136,大成鋼凱基12購02,2021/04/22
032137,大成鋼凱基14購03,2021/04/22
03213P,揚明光元大15售06,2021/11/23
03214P,威鋒電元大15售08,2021/11/23
03215P,T50反1元富18售04,2021/11/23
032165,大立光元富14購01,2021/04/22
03216P,國巨元富18售05,2021/11/23
03217P,新唐元富15售03,2021/11/23
03218P,同欣電元富15售03,2021/11/23
03219P,威鋒電元富18售04,2021/11/23
03220P,威鋒電元富18售05,2021/11/23
03221P,威鋒電元富18售06,2021/11/23
032224,萬海統一12購01,2021/04/22
032227,大立光統一12購01,2021/04/22
03222P,新光金中信15售01,2021/11/24
03223P,台灣50群益15售05,2021/11/24
03224P,台灣50群益15售06,2021/11/24
032258,長榮元大12購05,2021/04/22
03225P,台灣50群益15售07,2021/11/24
032269,T50反1富邦13購01,2021/04/22
03226P,台灣50群益15售08,2021/11/24
032275,鴻海富邦13購01,2021/04/22
032278,長榮富邦13購01,2021/04/22
032279,大立光富邦13購01,2021/04/22
03227P,T50正2群益15售03,2021/11/24
03228P,鴻海群益15售09,2021/11/24
03229P,玉晶光元大15售07,2021/11/24
03230P,中鴻國票16售02,2021/11/24
03231P,上銀元富15售02,2021/11/24
032328,中鋼群益14購01,2021/04/23
03232P,國泰金元富15售02,2021/11/24
032333,台積電群益12購04,2021/04/23
03233P,威鋒電元富18售08,2021/11/24
032345,群創群益12購01,2021/04/23
03234P,揚明光康和15售02,2021/11/24
032350,中鋼第一14購01,2021/04/23
032354,中鋼凱基12購03,2021/04/23
032355,中鋼凱基14購04,2021/04/23
03235P,臺股指麥證15售07,2021/11/24
03236P,華擎元富15售02,2021/11/25
032378,中鋼統一12購02,2021/04/23
03237P,聯詠凱基15售08,2021/11/25
032381,大成鋼統一12購01,2021/04/23
032386,友達統一12購01,2021/04/23
03238P,臺股指凱基18售13,2021/11/25
032392,新興統一12購01,2021/04/23
032393,裕民統一12購01,2021/04/23
032398,群創統一14購01,2021/04/23
03239P,臺股指凱基18售14,2021/11/25
03240P,長榮航元大16售03,2021/11/25
03241P,敦泰元大15售02,2021/11/25
03242P,長榮群益15售13,2021/11/26
03243P,晶碩群益15售02,2021/11/26
03244P,南電群益17售02,2021/11/26
032452,群創元大12購04,2021/04/23
03245P,中鴻元大15售04,2021/11/26
03246P,長榮凱基19售01,2021/11/26
032478,台積電第一14購04,2021/04/26
032479,友達第一14購01,2021/04/26
03247P,長榮凱基19售02,2021/11/26
032480,長榮第一14購01,2021/04/26
03248P,台灣50元富16售01,2021/11/26
03249P,可成元富15售01,2021/11/26
03250P,臺股指元富16售04,2021/11/26
03251P,臺股指元富16售05,2021/11/26
03252P,永光國票16售03,2021/11/26
032534,益航凱基14購01,2021/04/26
032536,長榮凱基12購02,2021/04/26
032537,長榮凱基14購05,2021/04/26
032539,新興凱基14購01,2021/04/26
03253P,帆宣統一15售01,2021/11/29
032540,裕民凱基12購01,2021/04/26
032542,萬海凱基12購01,2021/04/26
032543,台航凱基12購01,2021/04/26
032544,台驊控凱基12購01,2021/04/26
032546,慧洋凱基14購01,2021/04/26
03254P,陽明中信16售02,2021/11/29
03255P,威盛凱基15售04,2021/11/29
032560,長榮群益14購01,2021/04/26
032567,玉晶光群益12購01,2021/04/26
03256P,晶技群益16售02,2021/11/29
03257P,陽明國票15售02,2021/11/29
032584,中鋼元大12購03,2021/04/26
032585,東鋼元大12購02,2021/04/26
032588,大成鋼元大12購01,2021/04/26
03258P,南電國票16售03,2021/11/29
03259P,威盛元富18售07,2021/11/29
032602,萬海元大12購01,2021/04/26
03260P,威盛元富18售08,2021/11/29
032611,群創元大12購05,2021/04/26
03261P,威盛元富18售09,2021/11/29
03262P,威盛元富18售10,2021/11/29
032630,正新統一12購01,2021/04/26
032633,聯發科統一14購01,2021/04/26
032638,長榮統一16購01,2021/04/26
03263P,威盛元富18售11,2021/11/29
03264P,威盛元富18售12,2021/11/29
03265P,台灣50元大16售08,2021/11/29
032666,台積電富邦12購01,2021/04/26
03266P,台灣50元大16售09,2021/11/29
032670,聯詠富邦13購01,2021/04/26
03267P,台灣50元大16售10,2021/11/29
03268P,台灣50元大16售11,2021/11/29
03269P,台灣50元大16售12,2021/11/29
03270P,威盛元大15售02,2021/11/29
03271P,威盛元大16售02,2021/11/29
032727,玉晶光第一14購01,2021/04/27
03272P,欣興元大16售05,2021/11/29
032736,榮成凱基13購01,2021/04/27
03273P,聯發科富邦17售02,2021/11/29
03274P,陽明群益15售08,2021/11/30
032752,鴻海日盛13購01,2021/04/27
032753,台積電日盛13購02,2021/04/27
03275P,長榮航群益16售06,2021/11/30
03276P,同欣電群益15售07,2021/11/30
03277P,長榮元大15售33,2021/11/30
03278P,台勝科元大15售04,2021/11/30
032790,玉晶光元大13購01,2021/04/27
03279P,南電元大15售10,2021/11/30
03280P,南電元大15售11,2021/11/30
03281P,臺股指元大15售46,2021/11/30
03282P,臺股指元大15售47,2021/11/30
032832,聯發科富邦14購02,2021/04/27
03283P,臺股指元大15售48,2021/11/30
03284P,臺股指元大15售49,2021/11/30
03285P,威盛國票16售02,2021/11/30
032868,長榮航第一14購01,2021/04/28
032869,臺指反凱基13購02,2021/04/28
03286P,台積電麥證19售02,2021/11/30
03287P,臺股指麥證18售02,2021/11/30
032887,大亞統一13購01,2021/04/28
03288P,A50正2元富18售01,2021/11/30
032893,光罩統一14購01,2021/04/28
032897,玉晶光統一12購01,2021/04/28
03289P,台積電元富18售09,2021/11/30
032900,彩晶統一13購01,2021/04/28
03290P,威盛元富15售03,2021/11/30
03291P,威盛元富15售04,2021/11/30
03292P,威盛元富15售05,2021/11/30
032936,臺指反富邦13購01,2021/04/28
03293P,威盛元富15售06,2021/11/30
03294P,玉晶光元富18售02,2021/11/30
03295P,台積電台新15售01,2021/12/01
03296P,台勝科國票16售03,2021/12/01
03297P,旺宏群益15售04,2021/12/01
032989,台積電元富12購04,2021/04/28
03298P,天鈺群益15售05,2021/12/01
032990,台積電元富12購05,2021/04/28
032992,光罩元富12購01,2021/04/28
03299P,祥碩康和15售02,2021/12/01
03300P,凱美元富15售01,2021/12/01
033010,鴻海麥證12購01,2021/04/28
03301P,長榮航元富15售03,2021/12/01
03302P,敦泰元富18售03,2021/12/01
03303P,台積電國泰18售01,2021/12/02
03304P,創意國泰18售01,2021/12/02
03305P,南電國泰18售01,2021/12/02
03306P,晶技康和16售01,2021/12/02
033072,長榮凱基14購06,2021/04/29
03307P,亞光群益17售01,2021/12/02
033080,聯電統一14購01,2021/04/29
033081,台積電統一14購01,2021/04/29
033082,裕民統一13購01,2021/04/29
033085,矽創統一13購01,2021/04/29
03308P,智邦國票17售01,2021/12/02
033092,友達元富12購01,2021/04/29
033093,友達元富12購02,2021/04/29
033095,聯發科元富12購02,2021/04/29
033096,聯發科元富12購03,2021/04/29
033097,聯發科元富12購04,2021/04/29
03309P,奇鋐凱基16售03,2021/12/02
033101,中工元富12購01,2021/04/29
033104,裕民元富12購01,2021/04/29
03310P,南電凱基16售06,2021/12/02
033110,聯電富邦13購02,2021/04/29
033111,台積電富邦13購01,2021/04/29
033112,友達富邦13購01,2021/04/29
033114,T50反1元大12購01,2021/04/29
